id|gloss
02_0605|انا ام خلط صيف اكل خلط سوال تقطيع رز سوال دجاج شواء
02_0606|انا حب السعوديه عربيه جميع
02_0607|انا رغبه ذهاب سوال وقت سبع ربع
02_0608|انا رغبه ذهاب طياره موقع فرنسا
02_0609|انا شرب ماء نظيف
02_0610|انا زكام اسبوع واحد
02_0611|انا عمل عشر_ساعات كل_يوم هو تعب
02_0612|انا الان ذهاب سوال شراء صيدليه
02_0613|انا ماضي مشاهده قرد جميل
02_0614|انا مساعده شخص كفيف
02_0615|انا سعيد سبب زواج صديق ع ل ي انا لا
02_0616|انا زواج ابن بنت عمر اربع_عشر سن ولد هو عمر احد_عشر 
02_0617|انا مفلس مال لا_يوجد مال  قليل شهر 
02_0618|انا خال مع ذهاب زهره
02_0619|هو تفضل ذهاب مسجد خطوات يمين
02_0620|هو مدرسه تركيز سبب بعد ج اختبار قدره
02_0621|هو شراء حمص فلافل
02_0622|هو ماضي مشاهده تلفاز فيلم سينما هو
02_0623|هو خبير لغه اشاره ماشاءلله
02_0624|انت كذب كثير هو
02_0625|انسحاب تدريب دوره لغه اشاره موقع شرطه
02_0626|تفضل منزل جار
02_0627|جميع تعب اعاقه
02_0628|انا مشاركه مع اخ
02_0629|ماضي انا ذهاب شركه اتصالات
02_0630|ماضي زياره تفضل منزل
02_0631|ليل سياحه ممنوع
02_0632|بعد اكل انتهاء انسحاب وجوب موقع نظيف سرعه
02_0633|بعد اسبوع اثنان اب وصول الرياض
02_0634|منزل انا امام مسجد
02_0635|تذكره كاس عالم مال سوال
02_0636|جد خلف مساعده قطف حبه اسود زيتون
02_0637|جد انا اخ سعيد سبب اب وصول صحه
02_0638|خال رئيس جمعيه صم سوال المغرب
02_0639|انا خال زهره حديقه زهره
02_0640|داخل سياحه ممنوع اكل عصير انواع
02_0641|انا مشاهده منزل جميل الرياض لون اصفر باب لون اسود
02_0642|شخص ولد مسعف اسعاف احمر مساعده انسان
02_0643|انا سعيد عمل مع صم
02_0644|الان لقاء وقت احد_عشر نصف
02_0645|انا مشاهده رسم لون انواع
02_0646|صخر جبل تدحرج 
02_0647|سمع جرس الم
02_0648|فيل صوت غير
02_0649|مدرسه شخص هو خوف اختبار هو
02_0650|رقم اسره هو سوال
02_0651|رقم تفضل ترفيه حفل الف اعلى
02_0652|هو اكل قبل بعد وجوب غسل_يد
02_0653|سجن انا مشاهده شاب بكاء
02_0654|صين منطقه هو جميع انسان حب رز مكرونه
02_0655|انا عمل صديق هو كسل تعب فاضي هو
02_0656|انا لقاء عمل مسوول هو قول غدا عوده
02_0657|قبل ذهاب منزل  ضغط جرس صوت_جرس
02_0658|قبل سن عشر ماضي انا ذهاب حج مع مركز صم
02_0659|كل_يوم قبل صباح انا استيقاظ
02_0660|ماشاءلله انت ممتاز
02_0661|عمل طياره هو شخص تعامل ابتسامه
02_0662|شخص عمل خوف تعيين
02_0663|انا جميع دعم صديق صم
02_0664|رقم نسبه فاضي عمل لا_يوجد رقم زياده كل_سنه
02_0665|نعم ماضي مشاهده فيلم سينما جميل واضح
02_0666|انا محفظه داخل
02_0667|هو شخص قبيح
02_0668|هو مدرسه جامعه انسحاب استفهام
02_0669|استفهام هو كلام حق
02_0670|كل_يوم اخت بنت استيقاظ قبل صلاه صباح
02_0671|سن مستمر جميع خير جميع
02_0672|انا حب صفحه قصص قراءه
02_0673|استفهام هو نيه حب سوال
02_0674|انا رقم مال شركه مال خاص
02_0675|استفهام سوال موقع طياره
02_0676|تاريخ سوال طياره وقت
02_0677|استفهام طريقه ازدحام
02_0678|انا رغبه شراء بقره ابن مولود
02_0679|استفهام بنك الان مفتوح
02_0680|لا مفلس مال لا_يوجد مظله
02_0681|استفهام سوال معلم لغه عربيه
02_0682|ابن بنت حب معلم مدرسه
02_0683|انا حفظ طياره فندق انا خاص
02_0684|استفهام غرفه فاضي_2 هو
02_0685|انا لا حب دخان
02_0686|انا حزن سوال سكر نسبه رخيص
02_0687|انا رغبه دواء زكام صدر
02_0688|انا ابن صدر راس الم
02_0689|سياره نافذه ضرب كسر_نافذه هو
02_0690|انا جوال عطل
02_0691|انا حب ذهاب بحر وقت اربع_العصر
02_0692|انا ذهاب اسره مع اسره مع سوال ابها تاريخ صيف
02_0693|انا منزل ايجار صغير
02_0694|انا عمل لا_يوجد
02_0695|انا خاص شهاده ثانوي
02_0696|استفهام هو خبره شهاده يوجد
02_0697|انا عقل خبره شهاده انا لا_يوجد
02_0698|استفهام سياره هو سوال اسم
02_0699|انا سياره لا_يوجد
02_0700|انا رغبه شراء سياره لون رمادي
02_0701|انا رغبه اجازه عمل
02_0702|رقم وقت طويل اجازه
02_0703|تاريخ فتح اجتماع
02_0704|لا تاخير اجتماع
02_0705|انا مدير طيب
02_0706|هو صديق هو مساعده عمل
02_0707|انا الان عمل قدره
02_0708|انا لا زواج لا_يوجد
02_0709|انا مع ام اب اخ مع
02_0710|الان لقاء بنت خال ابن ماضي
02_0711|انا ذهاب مع اخ شركه اتصالات
02_0712|انا رغبه شراء سكر عسل لوحه بقاله
02_0713|انا مال انا لا_يوجد
02_0714|انا رغبه فتح رقم حساب بنك
02_0715|انا اخ بنت عمل د سن
02_0716|انا اخ ولد مدرسه خطه الصين
02_0717|انا ضياع محفظه مال
02_0718|انا رغبه رقم محامي ذكي
02_0719|انا قدره حج سن ماضي
02_0720|انا اخ انتهاء سجن افراج
02_0721|الان مدرسه موضوع الان كيمياء صعب الان
02_0722|حبه اسود ز ي ت و ن حبه فائده جسم
02_0723|استفهام سوال موقع بنزين
02_0724|منطقه المغرب جميل
02_0725|انا حب نار تقطيع رز مع 
02_0726|انا مشاهده ثعبان صخره تحت 
02_0727|انا رغبه لا فلافل
02_0728|انا اخ حب حمص
02_0729|انا شراء ام عطر تقديم
02_0730|فرنسا قدره عالم كاس
02_0731|انا شراء اخ بنت ساعه لون فضي ذهبي بنفسجي
02_0732|استفهام قدره خزانه
02_0733|لا هو لا مال اعطاء الباقي
02_0734|كيفيه وصول موقع قطار باص
02_0735|استفهام هو ترتيب واضح اعاده
02_0736|استفهام انا قدره دخول
02_0737|استفهام رقم مال عطر
02_0738|كيفيه وصول مكتبه موقع
02_0739|عطر ضياع اعاقه
02_0740|استفهام انا قدره حذاء دخول قدره
02_0741|حذاء كبير رغبه صغير
02_0742|استفهام هو جاكيت كبير
02_0743|رغبه سوال جاكيت نظر تجربه قياس لون احمر
02_0744|انا رغبه حذاء مقاس رقم اربعون
02_0745|انا مشاهده فستان نظر سعيد لا
02_0746|فستان ملابس صغير
02_0747|رقم شرطه جوال
02_0748|شخص شعار احمر اسعاف سرعه
02_0749|مباره كاس عالم الان ممتاز
02_0750|يوم الخميس مع اب سوال حديقه
02_0751|انا اخ رغبه رسم كتاب
02_0752|خلط جد ماضي لذيذ
02_0753|طفل طفل بكاء سبب جوع
02_0754|اعطاء ملح استئذان
02_0755|بحر امتلاء ازدحام
02_0756|وجوب جميع كلام صدق مستمر
02_0757|لا خوف ثعبان
02_0758|حديد حداد عمل ثقيل تعب
02_0759|صغير رمي سوال قط
02_0760|انا اخ مشكله عم ابن مشكله
02_0761|جد انا موت يوم الاربعاء
02_0762|انا اخ استفراغ مدرسه يكره
02_0763|انا ابن دجاج شواء ثاني سمك 
02_0764|انا اب عم عمل حداد حديد
02_0765|خال عمل وزاره تصليح
02_0766|انا رسم علم السعوديه سوال مدرسه داخل
02_0767|انا مستمر مشي كل_يوم رياضه
02_0768|سبعه اسبوع_الماضي انا عمره احرام
02_0769|انا اب غتره عقال
02_0770|استفهام عاصمه السعوديه
02_0771|غيوم ثقيل بعد مطر
02_0772|تاجر تجاره مخدرات وصول سجن
02_0773|معلم تعليم مدرسه قراءه
02_0774|اجازه عيد اجازه ذبح غدا فتح
02_0775|انا حب شهر رمضان
02_0776|رغبه جميع شراء دجاج كوسا مربى
02_0777|غدا ولد_عم تفضل زياره منزل انا
02_0778|الان مدرسه الان معرفه رسم
02_0779|انا رغبه شراء عشرون متر م ت ر قماش
02_0780|انا ام الان صباح اكل خلط
02_0781|انا حب السعوديه
02_0782|انا ذهاب وقت اربع
02_0783|انا رغبه ذهاب طياره سوال المغرب
02_0784|انا زكام اسبوع_ماضي
02_0785|انا عمل وقت ثمان_ساعات كل_يوم
02_0786|انا ذهاب صيدليه مع اب
02_0787|شخص ولد هو كفيف وجوب مساعده
02_0788|انا اخ بنت زواج ابن عمر سن اثنان
02_0789|سبب راتب شهر
02_0790|انا اخ مدرسه تركيز
02_0791|استفهام هو رغبه مشاهده فيلم سينما تلفاز مشاهده
02_0792|انا منزل جانب هذا ولد كريم طيب
02_0793|سبب جميع تعب اعاقه سبب
02_0794|مشاركه مع اخ بنت تكنيس نظيف منزل
02_0795|سياحه ترفيه ممنوع الان
02_0796|بعد اكل وجوب صحن غسل نظيف
02_0797|بعد غدا سفر اخ سوال وصول ابها
02_0798|رغبه تذكره كاس عالم
02_0799|اختيار اسود صباح
02_0800|اب انا رئيس جمعيه صم السعوديه
02_0801|انا مشاهده منزل جميل منزل لون اصفر رمادي
02_0802|استفهام سمع جرس
02_0803|مدرسه هو قدره اختبار
02_0804|رقم هو اخ
02_0805|رقم حفل مدرسه اشخاص رقم اثنان ثلاث_اصفار
02_0806|انا اكل خفيف اكل
02_0807|رقم سجن قضبان
02_0808|ذهاب حج ماضي سن ثلاث_سنوات مع اب
02_0809|كل_يوم قبل صباح قراءه قران كتاب
02_0810|انا حب صديق صم
02_0811|رقم نسبه فاضي عمل لا_يوجد مجتمع
02_0812|انا مشاهده فيلم سينما طويل
02_0813|شخص هو طير هو قبيح
02_0814|وجوب كلام صدق مستمر
02_0815|انا ام استيقاظ صباح قبل سبب خلط اكل
02_0816|لا هو فاضي
02_0817|انا نوم ليل وقت تسع ليل
02_0818|انا حب لون ذهبي كره لون فضي
02_0819|انا اسم ع ل ي هو اسم سوال
02_0820|انا مدرسه قراءه قران كتاب
02_0821|انا اخ بنت حب لون بنفسجي ام حب لون رمادي
02_0822|انا حب صلاه قراءه مدرسه
02_0823|اكل خلط مستشفى فائده
02_0824|اخ بنت ابن طفل جميل
02_0825|انا اخ طياره سوال فرنسا الان صيف
02_0826|حقيبه_يد حقيبه_ظهر مدرسه ثقيل
02_0827|انا اخ معرفه سياره بنت
02_0828|انا مساعده جد ري حديقه
02_0829|مساعده جد ولد مشي مساعده
02_0830|لا انا صديق لا_يوجد مدرسه
02_0831|كيفيه معرفه لغه اشاره
02_0832|وجوب وضوء قبل الصلاه
02_0833|انا ولد_عم مع ذهاب صيد سمكه
02_0834|انا انف منزل جار
02_0835|انا زياره اقارب غدا
02_0836|خال بنت هو مدير مدرسه
02_0837|انا حب اكل منزل
02_0838|انا حفظ قران مدرسه موقع مدرسه 
02_0839|انا مدرسه مركز معرفه مركز لغه انجليزيه
02_0840|انا رغبه مساعده معرفه مدرسه
02_0841|انا ذهاب مركز لغه انجليزيه مستمر
02_0842|انا ذهاب منزل صديق بنت يوم السبت
02_0843|لا اكل قبل نوم
02_0844|انا حب سوال سمع موسيقى صباح
02_0845|جد ولد ذهاب سوال صلاه الجمعه
02_0846|انا ابن مشي سوال بحر
02_0847|انا رغبه جديله صبغ لون سوال ذهبي
02_0848|اخ وفاه اسبوع_ماضي الله رحمه
