id|gloss|text
03_0893|شوربه هو طبخ جد بنت طعم لذيذ|شوربه جدتي لذيذه
03_0894|طاوله كسر|هذه الطاوله مكسوره
03_0895|انا رغبه د سمع|اريد طبيب اذن
03_0896|غيوم شمس ابها شمس|الطقس في ابها مشمس اليوم
03_0897|زوج ولد هو اخذ سوال مدرسه|زوجي ياخذ الاطفال من المدرسه
03_0898|رغبه شراء تيشيرت تنوره لون ابيض|اريد شراء بلوزه لونها ابيض
03_0899|انا اخ بنت كبير رغبه خياطه|اختي الكبيره تحب الخياطه
03_0900|جد اب انا عمل خبز|جدي و ابي يعملون خباز
03_0901|هو مشي نادل وصول سوال باص|ياتي النادل الى هنا بالحافله
03_0902|انا اب مع طياره فرنسا صيف الان|انا و ابي سنسافر لفرنسا هذا الصيف
03_0903|لا الان لون ملابس تيشيرت لون بني لا|لم يعجبني القميص البني
03_0904|فستان طويل|الفستان هذا طويل جدا
03_0905|مباراه عالم الان مشاهده كسل امتلاء|مباراه كاس العالم اليوم ممله
03_0906|يوم الخميس مع مستشفى اب ذهاب مستشفى|يوم الخميس اذهب مع ابي الى المستشفى
03_0907|خلط ام طعم لذيذ|طبخ امي لذيذ
03_0908|لا خوف قط|لا تخاف من القطه
03_0909|طفل ضرب هو كلب|الطفل ضرب الكلب
03_0910|اخ ابن صغير|ابن اخي قصير
03_0911|جد ولد مستمر صدقه فقير متسول|جدي دائما يتصدق للفقراء و المساكين
03_0912|انا اخ بنت معلم اطفال|اختي معلمه اطفال
03_0913|انا اخ كل_يوم الاربعاء ذهاب قراءه_شفاه معرفه|اخي يذهب كل اربعاء الى اخصائيه تدريب نطق
03_0914|ابن انا ابتسامه سعيد سبب ذهاب مشاهده مباراه كره_قدم|ابني سعيد لانه ذهب لمشاهده مباراه كره القدم
03_0915|انا اخ بنت هو معلم صم|اختي معلمه للصم
03_0916|اسره ام اب اخ ولد ثلاث|اسرتي تتكون من امي وابي و اخواني الثلاث
03_0917|وجوب ان الصلاه خمس وقت اتقان|يجب ان تصلي الصلوات الخمس
03_0918|انا حب ام اب اخ بنت طفل|احب ابي وامي و اختي الصغيره
03_0919|شهر قريب ترفيه حفل زوج اخ|الشهر القادم حفله زواج اخي
03_0920|حمايه السعوديه حمايه شعب السعوديه|الامن السعودي يحمي الوطن
03_0921|شهر قريب ام وصول منطقه الرياض|الشهر القادم امي تصل الي الرياض
03_0922|اخ ولد لون فضي اصفر بني|اخي يحب اللون الفضي والاصفر والبني
03_0923|اخ رغبه موسيقى|اخي يحب الموسيقى
03_0924|ممنوع دخان داخل سيجاره مدرسه|ممنوع التدخين في المدرسه
03_0925|عم ولد طيب كريم|عمي رجل طيب وكريم
03_0926|سياحه تعب|الرحله كانت متعبه
03_0927|رحمه جميل رحمه|الرحمه صفه جميله
03_0928|مطر ضباب سبب حادث|المطر والضباب يسبب حوادث السير
03_0929|طريق ذهاب وصول سوال طياره خطر|الطريق الى المطار خطير
03_0930|شخص هو عامل هو صبغ مسجد لون ابيض|العامل يصبغ المسجد باللون الابيض
03_0931|قرد قفز شجر|القرد فوق الشجره
03_0932|قلم تحت خزانه تعليق ملابس|القلم تحت خزانه الملابس
03_0933|استفهام لون دم ال د م|ما هو لون الدم
03_0934|جد ولد ري حديقه|جدي يسقي الزرع
03_0935|حمايه محامي كلام صدق|المحامي يقول الصدق
03_0936|قط خوف ثعبان|القطه تخاف من الثعبان
03_0937|ملك سعوديه هو زياره الصين منطقه|الملك السعودي يزور الصين
03_0938|اب شراء زهره تقديم ام|ابي اشترى باقه زهور و قدمها لامي
03_0939|انا اخ حب لون اصفر|اخي يحب اللون الاصفر
03_0940|انا شرب ماء بارد|انا اشرب الماء البارد
03_0941|انا مشاهده طير جميل صباح|شاهدت طائر حلو في الصباح
03_0942|انا سعيد سبب زواج اخ بنت|انا سعيد بسبب زواج اختي
03_0943|ملابس اخ شماغ عقال|يلبس اخي غتره و عقال
03_0944|انا مشاهده فلافل حمص مشاهده لا_يوجد|لم اجد فلافل و حمص
03_0945|اب انا مستشار خبير لغه اشاره|ابي خبير لغه اشاره
03_0946|هو ولد  كذب|هذا رجل كذاب
03_0947|الان انسحاب خلاص لغه دوره لغه اشاره|اليوم انهيت دوره بلغه الاشاره
03_0948|انا رغبه ذهاب شركه اتصالات|اريد الذهاب الى شركه الاتصالات
03_0949|زياره شخص اخر صباح|زارنا ضيف الصباح
03_0950|منزل امام مدرسه|بيتي امام المدرسه
03_0951|انا سعيد سبب ام وصول سفر صحه|نحن سعداء بعوده امي من السفر
03_0952|جد ولد حديقه زهره|جدي يزرع الشجر
03_0953|داخل مسجد ممنوع اكل شرب|داخل المسجد يمنع الاكل و الشرب
03_0954|شرطه هو مساعده اشخاص انسان|الشرطي يساعد الناس
03_0955|انا اخ بنت سعيد سبب عمل مع صم|اختي سعيده بالعمل مع الصم
03_0956|انا لقاء ساعه احد_عشر نصف كوفي|سنتقابل الساعه احد عشر و نصف في المقهى
03_0957|انا مشاهده رسم ماضي|شاهدت الرسام يرسم امس
03_0958|شجر كبير جبل سقوط|شجره كبيره من اعلى الجبل سقطت
03_0959|استفهام اسم صوت فيل|ما اسم صوت الفيل
03_0960|فرنسا مشاهده جميع انسان حب سوال بيتزا تقطيع|في فرنسا جميع الناس يحبون البيتزا
03_0961|مشاهده فيلم سينما عرض امتلاء|هذا الفيلم ممل
03_0962|د كلام لي ثلاث_ايام اعاده عوده|قال لي الطبيب راجعني بعد ثلاث ايام
03_0963|قبل دخول اخ وجوب دق_الباب|قبل دخولي لغرفه اخي اقرع جرس الباب
03_0964|ماشاءالله هو ذكي|ما شاء الله انت ذكي
03_0965|عمل بنك شخص هو معروف تعامل ابتسامه|موظف البنك يتميز بحسن التعامل والابتسامه
03_0966|كيفيه طبخ بيتزا تقطيع مهاره سوال|كيف تصنع البيتزا
03_0967|انا رغبه شراء محفظه مال|اريد شراء محفظه نقود
03_0968|هو كلب هو قبيح|هذا الكلب قبيح
03_0969|كيفيه وصول سياحه بقاله|كيف اصل الى السوبرماركت
03_0970|انا رغبه مترجم لغه اشاره|اريد مترجم لغه اشاره
03_0971|انا مع اسره ذهاب زهره|انا واسرتي ذهبنا الى الحديقه
03_0972|انا ذهاب صيدليه مع ام|ذهبت للصيدليه مع امي
03_0973|انا اب بيع منزل|ابي باع المنزل
03_0974|انا حب اخ ولد هو ابن طفل|احب ابن اخي الصغير
03_0975|انا حب اخ كبير|احب اختي الكبيره
03_0976|انا حب اكل مستشفى ضبط|احب الطعام الصحي
03_0977|انا ابن عمل شرطه|ابني يعمل في الشرطه
03_0978|انا كره هو صيف|اكره فصل الصيف
03_0979|هو استفهام رقم عمر سن اخ طفل بنت|كم عمر اختك الصغيره
03_0980|جد قدره جد بنت قراءه علم|جدتي تعرف القراءه
03_0981|انا غسل ملابس غسل صباح|غسلت ملابسي في الصباح
03_0982|انا اخ صبغ لون وردي|اخي يصبغ الحائط باللون الوردي
03_0983|معلم كيمياء تعليم ممتاز|درس الفيزياء ممتع
03_0984|استفهام معلم كلام سوال|ماذا قال لك المعلم
03_0985|شخص ولد هو ايس_كريم|الولد ياكل الايسكريم
03_0986|ولد هو ترفيه دراجه|الولد يلعب بالدراجه
03_0987|انا اب نداء اخ|ابي ينادي اخي
03_0988|انا ام لا_2 لغه اشاره|امي لا تعرف لغه الاشاره
03_0989|هو شخص هو طيب|انت شخص طيب
03_0990|استفهام سوال موقع شركه سوال|ماهو عنوان الشركه
03_0991|عم ولد شراء تقديم حاسب لاب_توب|عمي اشترى لي كمبيوتر
03_0992|انا اب حب سوال سمكه مع رز|ابي يحب السمك مع الرز
03_0993|اكل طاوله|الاكل على الطاوله
03_0994|زوج بنت هو كوي ملابس|زوجتي تقوم بكي الفستان
03_0995|استفهام هو مدرسه مكان اسم|ما اسم مدرستك
03_0996|وصول دراجه اختيار غدا|ستصل الدراجه الجديده غدا
03_0997|كل_يوم صباح قهوه كوفي شرب|يوميا في الصباح اشرب القهوه
03_0998|جد بنت حمى برد|جدتي مصابه بنزله برد
03_0999|تعليق ملابس خزانه تعليق كسر|خزانه ملابس مكسوره
03_1000|تقديم حديقه فلاح سله جزر انواع|اعطاني المزارع سله من الخضار
05_0501|كيفيه كيمياء تقطيع ذوبان ز ب د ه|كيف تصنع الزبده
05_0502|ولد طلب بيتزا تقطيع حار|يطلب الرجل بيتزا دافئه
05_0503|اخ هو رغبه طلب شاي مع بقره|يطلب الاخ الشاي الدافئ مع الحليب
05_0504|انا رغبه دراجه اختيار|احتاج الى دراجه جديده
05_0505|سوال هو يوجد دهن ذوبان ز ب د ه|هل عندك زبده
05_0506|تنبيه سوال طفل هو طريقه سينما عرض سوال|سالني الطفل عن الطريق الى السينما
05_0507|سوال ولد هو طريقه طريق مركز|يسالني الرجل عن الطريق الى المعهد
05_0508|عوده خدمه مساعده سوال يوم الاربعاء اكل لوحه|ياتي النادل الى المطعم يوم الاربعاء
05_0509|شخص مدرسه سياره يوم الجمعه|يقود الطالب السياره يوم الجمعه
